school,student,female,ses,math,puniv,public
135,2189,1,-0.213,51.91,1,0
135,2190,1,-0.181,57.64,1,0
135,2191,0,-1.472,42.48,1,0
135,2192,0,-0.264,61.0794,1,0
135,2193,1,0.563,60.12,1,0
135,2194,0,0.199,70.57,1,0
135,2195,1,-1.591,53.78,1,0
135,2196,0,0.71,53.03,1,0
135,2197,0,-0.719,46.33,1,0
135,2198,0,-0.868,61.0794,1,0
135,2199,0,-0.554,61.0794,1,0
135,2200,1,-0.001,61.43,1,0
135,2201,0,-1.022,36.64,1,0
135,2202,0,0.552,40.65,1,0
135,2203,0,-0.561,37.42,1,0
135,2204,1,-0.039,55.18,1,0
135,2205,0,-0.147,42.03,1,0
135,2206,0,-0.192,44.54,1,0
136,4018,1,0.146,64.3,1,0
136,4019,0,0.131,70.6,1,0
136,4020,1,-0.042,46.27,1,0
136,4021,1,0.795,57.84,1,0
136,4022,0,0.636,57.31,1,0
136,4023,0,0.087,55.42,1,0
136,4024,1,-0.546,41.03,1,0
136,4025,1,1.478,62.2626,1,0
136,4026,1,0.364,42.68,1,0
136,4027,1,0.287,66.85,1,0
136,4028,0,0.474,57.11,1,0
136,4029,0,-0.464,67.69,1,0
136,4030,0,0.335,62.2627,1,0
136,4031,1,0.256,44.2,1,0
137,1,0,-0.529,52.14,0.222222222,0
137,2,0,-0.377,62.46,0.222222222,0
137,3,1,-0.859,52.7,0.222222222,0
137,4,1,-0.191,47.96,0.222222222,0
137,5,0,-0.238,60.4188,0.222222222,0
137,6,1,-0.319,56.43,0.222222222,0
137,7,1,-0.292,58.98,0.222222222,0
137,8,1,-0.601,57.56,0.222222222,0
137,9,0,-0.07,69.1,0.222222222,0
137,10,0,0.198,50.53,0.222222222,0
137,11,0,0.096,56.15,0.222222222,0
137,12,0,0.136,66.02,0.222222222,0
137,13,0,0.089,60.4188,0.222222222,0
137,14,1,0.11,54.27,0.222222222,0
137,15,1,-0.182,67.49,0.222222222,0
137,16,1,-0.286,60.4188,0.222222222,0
137,17,1,-0.323,48.41,0.222222222,0
137,18,0,-0.715,60.4188,0.222222222,0
138,4894,1,-0.526,46.15,1,0
138,4895,0,-0.441,62.3667,1,0
138,4896,0,-0.798,53.35,1,0
138,4897,1,1.306,62.3667,1,0
138,4898,1,-0.082,62.3667,1,0
138,4899,1,-0.45,55.29,1,0
138,4900,0,0.424,62.3667,1,0
138,4901,1,0.804,54.65,1,0
138,4902,1,-0.353,38.63,1,0
138,4903,1,0.298,62.3668,1,0
138,4904,1,-0.95,62.3668,1,0
138,4905,1,-0.818,62.3668,1,0
139,3520,1,0.904,61.6865,1,0
139,3521,1,0.399,46.7,1,0
139,3522,1,0.803,68.19,1,0
139,3523,1,0.181,61.12,1,0
139,3524,1,0.511,67.85,1,0
139,3525,1,0.272,72.9,1,0
139,4342,0,0.219,62.2712,1,0
139,4343,1,-0.651,65.12,1,0
139,4345,0,-0.688,53.71,1,0
139,4346,0,0.078,32.05,1,0
139,4347,0,0.454,33.86,1,0
139,4348,1,0.005,74.18,1,0
139,4349,1,-0.137,34.57,1,0
139,4350,1,0.613,41.98,1,0
139,4351,0,0.362,62.2713,1,0
140,1995,1,0.767,61.0741,1,0
140,1996,1,1.077,61.0741,1,0
140,1997,0,0.51,61.0741,1,0
140,1998,1,-0.021,57.54,1,0
140,1999,1,-0.597,61.0741,1,0
140,2000,0,0.8,62.18,1,0
140,2001,0,1.585,61.0741,1,0
140,2002,1,0.862,67.62,1,0
140,2003,0,0.888,99.98,1,0
140,2004,1,0.682,68.9,1,0
140,2005,1,0.801,61.0741,1,0
140,2006,1,0.359,67.92,1,0
140,2007,1,0.672,61.0741,1,0
140,2008,0,-0.497,61.0741,1,0
140,2009,1,1.371,64.58,1,0
140,2010,0,0.462,75.4,1,0
140,2011,1,1.081,61.0741,1,0
140,2012,1,-0.69,61.31,1,0
140,2013,0,0.904,61.0741,1,0
140,2014,1,0.621,61.82,1,0
140,2241,0,1.035,63.14,1,0
141,2522,0,-1.03,61.0931,1,0
141,2523,0,0.842,61.0931,1,0
141,2524,1,1.014,61.0931,1,0
141,2525,0,1.214,61.0931,1,0
141,2526,1,0.885,55.77,1,0
141,2527,1,0.932,61.0931,1,0
141,2528,0,1.033,62.62,1,0
141,2529,0,0.793,61.0931,1,0
141,2530,1,1.229,61.0931,1,0
141,2531,1,0.712,61.0931,1,0
141,2532,1,0.436,57.51,1,0
141,2533,1,0.725,54.73,1,0
141,2534,1,-0.957,57.19,1,0
142,6235,0,0.284,64.89,1,1
142,6236,0,-0.51,69.98,1,1
142,6237,1,-0.973,48.64,1,1
142,6238,1,-1.092,62.5321,1,1
142,6239,0,-0.092,62.5321,1,1
142,6240,0,-1.046,51.74,1,1
142,6241,0,-0.649,62.5321,1,1
142,6242,1,0.423,69.75,1,1
142,6243,0,0.637,62.5321,1,1
142,6244,1,0.929,62.5321,1,1
142,6245,1,-1.088,56.15,1,1
142,6246,1,-0.448,62.5321,1,1
142,6247,0,-0.486,62.5321,1,1
142,6248,0,-0.743,58.06,1,1
142,6249,0,0.007,62.5321,1,1
142,6250,1,-0.021,62.5321,1,1
142,6251,0,-0.734,66.33,1,1
142,6252,1,-0.182,52.94,1,1
142,6253,1,-0.316,62.5321,1,1
143,6524,0,0.443,62.5432,1,1
143,6525,0,-0.198,59.26,1,1
143,6526,1,0.661,62.5432,1,1
143,6527,1,0.055,64.85,1,1
143,6528,1,-0.021,62.5432,1,1
143,6529,0,0.452,62.5432,1,1
143,6530,1,0.96,72.78,1,1
143,6531,1,0.202,50.87,1,1
143,6532,1,0.694,62.5432,1,1
143,6533,1,0.495,62.5432,1,1
143,6534,1,-0.365,62.5432,1,1
143,6535,0,0.96,52.76,1,1
143,6536,0,0.335,51.94,1,1
143,6537,1,1.779,62.81,1,1
144,1540,0,-1.293,36.29,1,1
144,1541,1,0.434,50.5,1,1
144,1542,1,0.514,61.0477,1,1
144,1543,0,0.947,60.3,1,1
144,1544,0,0.733,61.0477,1,1
144,1545,1,-0.114,56.1,1,1
144,1546,0,-1.08,61.0477,1,1
144,1547,0,-0.604,61.0477,1,1
144,1548,1,-1.314,61.0477,1,1
144,1549,1,-0.286,67.93,1,1
144,1550,0,-0.678,36.28,1,1
144,1551,1,-1.457,43.19,1,1
144,1552,0,-0.499,61.0477,1,1
144,1553,0,-0.646,61.0477,1,1
144,1554,0,1.229,61.0477,1,1
145,5231,1,-1.477,50.91,1,1
145,5232,0,-0.624,43.91,1,1
145,5233,1,1.002,64.81,1,1
145,5234,1,0.752,62.3743,1,1
145,5235,0,0.51,61.45,1,1
145,5236,0,0.214,60.38,1,1
145,5237,1,-0.172,62.3743,1,1
145,5238,1,0.115,62.3743,1,1
145,5239,0,0.439,62.3743,1,1
145,5240,0,-1.08,62.3743,1,1
145,5241,1,0.065,61.23,1,1
145,5242,0,1.284,62.3743,1,1
145,5243,0,-1.288,51.79,1,1
145,5244,1,-0.125,59.61,1,1
145,5245,1,-0.341,46.28,1,1
145,5246,0,-0.396,62.3743,1,1
145,5247,1,0.324,60.22,1,1
145,5248,1,-0.904,49.65,1,1
145,5249,1,-0.818,49.46,1,1
146,6584,0,-0.84,47.54,1,1
146,6585,0,-0.794,54.17,1,1
146,6586,1,-0.679,62.5474,1,1
146,6587,1,-0.187,62.38,1,1
146,6588,1,0.293,60.49,1,1
146,6589,1,0.035,62.5474,1,1
146,6590,1,0.641,69.48,1,1
146,6591,0,1.071,62.5475,1,1
146,6592,1,-0.181,62.5475,1,1
146,6593,0,-0.219,57.31,1,1
146,6594,0,-0.263,62.5475,1,1
146,6595,0,-1.08,50.58,1,1
146,6596,0,-0.016,40.7,1,1
146,6597,0,-0.466,67.92,1,1
146,6598,0,-0.676,62.5475,1,1
146,6599,1,-0.98,52.05,1,1
146,6600,0,0.67,62.5475,1,1
146,6601,1,0.084,49.63,1,1
146,6602,0,1.246,55.65,1,1
146,6603,0,1.059,62.5475,1,1
146,6604,1,-0.421,62.5475,1,1
147,1018,0,0.923,66.76,1,1
147,1019,1,-0.323,60.5972,1,1
147,1020,1,-0.419,60.5972,1,1
147,1021,1,-0.872,41.21,1,1
147,1022,0,0.731,61.61,1,1
147,1023,0,0.102,66.28,1,1
147,1024,1,-0.055,50.2,1,1
147,1025,0,0.011,60.5972,1,1
147,1026,1,-0.739,60.5972,1,1
147,1027,0,-0.554,58.74,1,1
147,1028,1,-0.269,44.8,1,1
147,1029,1,0.579,70.53,1,1
147,1030,1,-1.205,60.5972,1,1
147,1031,0,-0.776,46.96,1,1
147,1032,1,-1.029,60.5972,1,1
147,1033,0,-1.185,41.66,1,1
147,1034,1,-0.558,60.01,1,1
147,1035,1,0.713,62.48,1,1
147,1036,0,-0.149,66.5,1,1
148,1801,0,-0.123,56.2,0.2,1
148,1802,0,-0.076,61.0591,0.2,1
148,1803,1,-0.576,56.48,0.2,1
148,1804,0,1.166,62.79,0.2,1
148,1805,1,0.468,61.0591,0.2,1
148,1806,0,-0.249,41.15,0.2,1
148,1807,0,-0.086,61.25,0.2,1
148,1808,0,0.079,58.2,0.2,1
148,1809,0,-0.02,42.57,0.2,1
148,1810,0,-1.247,61.0591,0.2,1
148,1811,1,-0.382,51.72,0.2,1
148,1812,1,-0.227,35.38,0.2,1
148,1813,0,-0.992,38.1,0.2,1
148,1814,0,0.012,64.54,0.2,1
148,1815,1,-0.319,36.02,0.2,1
149,5495,1,-1.491,62.3836,1,1
149,5496,1,0.987,62.3836,1,1
149,5497,0,0.299,61.32,1,1
149,5498,0,-0.288,50.71,1,1
149,5499,0,-0.557,70.34,1,1
149,5500,1,-1.161,63.86,1,1
149,5501,0,0.087,55.07,1,1
149,5502,0,-0.072,46.08,1,1
149,5503,1,0.553,70.45,1,1
149,5504,1,-0.655,63.03,1,1
149,5505,1,-1.357,60.08,1,1
149,5506,1,-1.172,55.25,1,1
149,5507,1,-0.873,51.97,1,1
149,5508,1,0.336,60.18,1,1
149,5509,0,0.161,45.75,1,1
149,5510,1,-1.029,52.48,1,1
149,5511,0,-1.213,39.35,1,1
149,5512,0,0.469,59.99,1,1
150,1446,0,-0.381,60.7813,1,1
150,3448,0,0.636,69.62,1,1
150,3449,0,0.052,58.24,1,1
150,3450,0,1.025,61.09,1,1
150,3451,0,1.097,47.35,1,1
150,3452,0,0.613,71.24,1,1
150,3453,0,1.087,59.15,1,1
150,3454,0,1.162,62.73,1,1
150,3455,0,1.212,62.08,1,1
150,3456,0,0.505,75.93,1,1
150,3457,0,-0.302,58.09,1,1
150,3458,0,0.907,61.6686,1,1
150,3459,0,1.328,61.6686,1,1
150,3460,0,1.4,61.6686,1,1
150,3461,0,0.557,72.6,1,1
150,3462,0,1.475,65.81,1,1
150,3463,0,0.68,70.42,1,1
150,3464,0,1.355,61.6686,1,1
150,3465,0,0.819,47.44,1,1
151,5325,1,-0.162,52.88,1,1
151,5326,0,0.449,62.3781,1,1
151,5327,0,0.079,52.21,1,1
151,5328,0,-1.058,60.63,1,1
151,5329,1,0.419,62.3781,1,1
151,5330,1,0.897,65.71,1,1
151,5331,1,0.842,62.3781,1,1
151,5332,1,-0.499,47.25,1,1
151,5333,1,-1.65,32.38,1,1
151,5334,1,-0.746,28.98,1,1
151,5335,0,-0.773,53.43,1,1
151,5336,1,0.476,62.3781,1,1
151,5337,0,-1.08,44.98,1,1
151,5338,0,-0.818,42.71,1,1
151,5339,1,1.18,62.3781,1,1
151,5340,1,-0.123,62.3781,1,1
151,5341,1,-0.904,39.58,1,1
151,5342,1,1.059,66.49,1,1
151,5343,1,0.545,62.3781,1,1
152,3640,0,0.997,60,1,0
152,3641,1,1.361,61.8844,1,0
152,3642,1,0.965,61.8844,1,0
152,3643,1,1.683,61.8844,1,0
152,3644,0,0.885,61.8844,1,0
152,3645,1,1.444,61.8844,1,0
152,3646,1,1.137,61.8844,1,0
152,3647,1,0.778,63.5,1,0
152,3648,1,0.801,61.8844,1,0
152,3649,0,1.458,61.8844,1,0
152,3650,0,1.122,61.8844,1,0
152,3651,1,0.675,61.8844,1,0
152,3652,0,0.772,57.39,1,0
152,3653,1,0.553,69.58,1,0
152,3654,1,1.63,66.17,1,0
152,3655,1,1.245,61.8844,1,0
153,3814,1,1.282,62.1043,1,1
153,3815,1,1.051,68.01,1,1
153,3816,0,1.533,62.1043,1,1
153,3817,1,1.204,62.1043,1,1
153,3818,0,0.872,62.1043,1,1
153,3819,0,1.394,78.87,1,1
153,3820,1,1.608,72.09,1,1
153,3821,0,1.458,77.83,1,1
153,3822,0,1.779,62.1043,1,1
153,3823,0,1.627,62.1043,1,1
153,3824,1,-0.43,65.36,1,1
153,3825,0,1.141,77.51,1,1
153,3826,1,1.085,62.1043,1,1
153,3827,0,1.306,62.1043,1,1
153,3828,1,1.779,72.14,1,1
154,151,0,-0.191,56.51,1,1
154,153,0,0.388,60.5793,1,1
154,154,0,-0.187,44.75,1,1
154,155,0,-0.162,54.77,1,1
154,156,0,-0.082,52.38,1,1
154,158,0,0.358,49.29,1,1
154,161,1,0.077,60.5793,1,1
154,162,1,0.31,58.84,1,1
154,163,0,-0.309,57.67,1,1
154,164,0,-0.695,60.5793,1,1
154,166,0,-0.118,60.5793,1,1
154,167,1,0.174,52.6,1,1
155,4549,1,0.612,62.2764,1,1
155,4550,1,-0.669,51.19,1,1
155,4551,0,-1.359,42.79,1,1
155,4552,0,-0.381,41.66,1,1
155,4553,1,-1.664,62.2764,1,1
155,4554,0,-1.276,48.13,1,1
155,4555,1,-0.593,40.73,1,1
155,4556,0,0.917,57.1,1,1
155,4557,1,-0.002,67.56,1,1
155,4558,1,0.391,62.2764,1,1
155,4559,0,-0.207,62.2765,1,1
155,4560,0,0.53,47.6,1,1
155,4561,1,-0.927,62.2765,1,1
155,4562,1,-0.542,62.2765,1,1
155,4563,1,0.713,62.2765,1,1
155,4564,0,-0.442,36.03,1,1
155,4565,1,0.134,38.05,1,1
155,4566,0,-0.649,62.2765,1,1
156,3604,1,0.985,56.89,1,1
156,3605,0,0.703,68.67,1,1
156,3606,0,0.435,61.8785,1,1
156,3607,0,1.627,69.28,1,1
156,3608,0,1.156,59.29,1,1
156,3609,0,0.851,61.8785,1,1
156,3610,1,1.533,61.8785,1,1
156,3611,1,1.4,61.8785,1,1
156,3612,0,0.316,63.34,1,1
156,3613,1,1.277,66.37,1,1
156,3614,0,0.813,61.8785,1,1
156,3615,0,0.642,61.8785,1,1
156,3616,0,0.885,61.8785,1,1
156,3617,0,1.111,68.79,1,1
157,1393,0,1.705,73.55,1,1
157,1394,1,0.376,60.7778,1,1
157,1395,1,-0.442,56.25,1,1
157,1396,1,1.436,63.54,1,1
157,1397,0,0.177,48.97,1,1
157,1398,0,0.279,71.62,1,1
157,1399,0,-0.297,60.7778,1,1
157,1400,0,0.71,50.84,1,1
157,1401,0,1.263,64.35,1,1
157,1402,0,-0.372,52.75,1,1
157,1403,1,0.185,56.37,1,1
157,1404,0,-0.495,60.7778,1,1
157,1405,0,-0.216,62.38,1,1
157,1406,0,-0.095,51.74,1,1
157,5365,1,-1.181,66.88,1,1
158,268,1,-0.341,46.94,1,1
158,269,1,-0.348,54.46,1,1
158,270,0,-0.499,60.5807,1,1
158,271,1,-0.722,60.5807,1,1
158,272,1,-0.267,60.5807,1,1
158,273,0,-0.779,59.4,1,1
158,274,0,-0.319,60.5807,1,1
158,275,1,-0.469,50.59,1,1
158,276,1,0.279,57.51,1,1
158,277,0,0.456,60.5807,1,1
158,278,1,0,60.5807,1,1
158,279,0,0.611,79.3,1,1
158,280,1,0.549,60.5807,1,1
158,281,0,-0.344,60.5807,1,1
158,282,1,-0.107,60.5807,1,1
158,283,0,-0.02,60.5807,1,1
158,284,0,-0.634,60.5807,1,1
158,285,0,1.306,60.5807,1,1
159,5761,1,-1.187,62.3888,1,1
159,5762,0,-0.103,58.49,1,1
159,5763,0,0.096,60.5,1,1
159,5764,0,-0.535,45.9,1,1
159,5765,0,-0.198,62.3888,1,1
159,5766,1,-0.281,62.3888,1,1
159,5767,0,0.735,64.95,1,1
159,5768,1,0.23,55.37,1,1
159,5769,1,0.599,62.3888,1,1
159,5770,1,-1.043,59,1,1
159,5771,0,0.206,62.3888,1,1
159,5772,0,-0.184,62.3888,1,1
159,5773,0,0.201,68.13,1,1
159,5774,1,0.071,53.37,1,1
159,5775,0,0.037,47.06,1,1
159,5776,0,-0.44,41.01,1,1
160,3519,1,0.788,67.67,1,1
160,3526,1,0.71,68.43,1,1
160,6738,0,0.077,55.97,1,1
160,6739,1,1.306,60.18,1,1
160,6740,1,-0.094,58.44,1,1
160,6741,0,0.982,56.88,1,1
160,6742,1,0.557,54.32,1,1
160,6743,1,0.765,57.53,1,1
160,6744,1,0.748,62.5636,1,1
160,6745,1,0.842,52.36,1,1
160,6746,1,-0.496,67.07,1,1
160,6747,0,0.002,61.71,1,1
161,1628,0,-1.168,43.6,1,1
161,1629,1,-0.023,37.01,1,1
161,1630,0,1.014,61.0494,1,1
161,1631,0,0.46,61.0494,1,1
161,1632,0,-0.818,61.0494,1,1
161,1633,0,0.982,47.25,1,1
161,1634,1,0.586,66.07,1,1
161,1635,0,-0.419,53.07,1,1
161,1636,1,0.136,61.0494,1,1
161,1637,0,-1.324,61.0494,1,1
161,1638,1,0.615,61.0494,1,1
161,1639,1,0.211,52.93,1,1
161,1640,0,-0.248,34.91,1,1
161,1641,1,0.68,61.0494,1,1
162,2339,0,-1.477,61.0844,1,1
162,2340,1,1.361,64.58,1,1
162,2341,0,0.939,61.0844,1,1
162,2342,0,-0.609,61.0844,1,1
162,2343,1,0.777,60.31,1,1
162,2344,0,-0.421,61.0844,1,1
162,2345,0,0.919,61.0844,1,1
162,2346,1,0.327,59.47,1,1
162,2347,0,-0.162,61.14,1,1
162,2348,1,0.136,52.98,1,1
162,2349,1,-0.57,40.95,1,1
162,2350,1,-0.6,35.02,1,1
162,2351,1,0.21,61.0844,1,1
163,847,1,-0.424,45.45,1,1
163,848,0,-0.036,51.14,1,1
163,849,0,-0.848,60.5922,1,1
163,850,1,0.136,45.51,1,1
163,851,0,-0.779,45.55,1,1
163,852,1,0.573,60.5922,1,1
163,853,0,0.56,60.5922,1,1
163,854,0,0.359,60.5922,1,1
163,855,1,0.076,57.28,1,1
163,856,0,0.343,51.88,1,1
163,857,0,-0.57,40.59,1,1
163,858,0,1.089,65.46,1,1
163,859,1,-0.136,60.5922,1,1
163,860,1,-0.185,54.71,1,1
164,5931,1,0.842,62.5064,1,1
164,5932,0,0.717,62.5064,1,1
164,5933,1,0.058,49.42,1,1
164,5934,0,-0.746,63.48,1,1
164,5935,0,0.608,62.5064,1,1
164,5936,0,0.335,50.43,1,1
164,5937,0,0.759,58.67,1,1
164,5938,1,0.654,62.5064,1,1
164,5939,1,0.958,56.57,1,1
164,5940,0,0.488,68.73,1,1
164,5941,1,0.06,45.71,1,1
164,5942,1,0.662,62.5065,1,1
164,5943,0,0.099,53.49,1,1
164,5964,1,-0.121,55.82,1,1
164,5968,0,0.662,58.12,1,1
164,5972,1,0.274,62.5087,1,1
164,5973,0,-0.776,55.18,1,1
164,6123,0,-0.82,50.55,1,1
165,4330,0,-0.435,49.48,1,1
165,4331,1,-0.158,51.02,1,1
165,4332,1,-0.794,42.51,1,1
165,4333,1,0.153,50.23,1,1
165,4334,0,0.349,62.2711,1,1
165,4335,1,-0.149,62.2711,1,1
165,4336,1,0.684,62.2711,1,1
165,4337,0,0.997,62.2711,1,1
165,4338,1,-0.773,49.48,1,1
165,4339,1,-0.365,62.2711,1,1
165,4340,0,-0.235,66.45,1,1
165,4341,1,-0.136,43.91,1,1
166,2830,0,0.818,61.623,1,1
166,2831,0,0.155,61.623,1,1
166,2832,0,-0.06,38.31,1,1
166,2833,0,0.05,38.29,1,1
166,2834,0,-0.518,60.67,1,1
166,2835,1,0.462,61.623,1,1
166,2836,0,1.306,56.14,1,1
166,2837,0,0.337,61.623,1,1
166,2838,0,-0.017,62.25,1,1
166,2839,0,0.547,40.62,1,1
166,2840,1,-0.248,48.44,1,1
166,2841,1,0.247,40.5,1,1
167,5442,0,1.705,62.3807,1,1
167,5443,1,0.96,52.8,1,1
167,5444,1,0.006,53.21,1,1
167,5445,1,0.453,62.3807,1,1
167,5446,1,-0.448,63.2,1,1
167,5447,1,-0.051,62.3807,1,1
167,5448,1,-0.399,42.81,1,1
167,5449,1,-0.012,50.18,1,1
167,5450,1,0.502,62.3807,1,1
167,5451,1,-0.252,62.3807,1,1
167,5452,1,0.317,57.75,1,1
167,5453,1,-0.243,62.3807,1,1
167,5454,1,0.453,62.3807,1,1
167,5455,0,0.152,55.51,1,1
167,5456,1,-1.172,62.3808,1,1
168,5392,1,1.101,62.3793,1,1
168,5393,1,0.885,69.13,1,1
168,5394,0,1.434,62.3793,1,1
168,5395,0,0.94,52.57,1,1
168,5396,0,1.132,69.05,1,1
168,5397,1,0.378,52.87,1,1
168,5398,0,1.433,62.3793,1,1
168,5399,0,0.732,56.61,1,1
168,5400,1,0.661,43.56,1,1
168,5401,0,0.84,50.87,1,1
168,5402,0,0.799,62.3793,1,1
168,5403,0,0.661,62.3793,1,1
168,5404,0,0.304,61.57,1,1
168,5405,1,1.384,62.3793,1,1
168,5406,1,1.421,65.35,1,1
168,5407,0,0.637,62.3794,1,1
168,5408,1,0.736,62.3794,1,1
169,3076,0,0.254,56.19,0.333333333,1
169,3077,0,0.047,61.6354,0.333333333,1
169,3078,1,-0.479,44.66,0.333333333,1
169,3079,0,0.262,63.49,0.333333333,1
169,3080,1,0.613,50.61,0.333333333,1
169,3081,0,-0.07,61.6354,0.333333333,1
169,3082,1,-0.872,45.97,0.333333333,1
169,3083,0,0.943,54.84,0.333333333,1
169,3084,1,1.478,56.55,0.333333333,1
169,3085,1,0.862,61.6354,0.333333333,1
169,3086,1,-0.156,60.86,0.333333333,1
169,3087,0,0.281,61.6354,0.333333333,1
170,581,1,-1.404,46.34,0.615384615,1
170,582,0,-0.212,60.5871,0.615384615,1
170,583,1,-0.605,48.56,0.615384615,1
170,584,0,-0.162,60.5871,0.615384615,1
170,585,0,-0.992,49.8,0.615384615,1
170,586,0,-0.84,60.5871,0.615384615,1
170,587,0,-0.671,58.79,0.615384615,1
170,588,0,-0.27,60.5871,0.615384615,1
170,589,0,-0.676,64.27,0.615384615,1
170,590,0,-0.275,64.04,0.615384615,1
170,591,1,1.165,60.5872,0.615384615,1
170,592,1,0.009,60.5872,0.615384615,1
170,1182,0,-0.927,60.6005,0.615384615,1
171,356,0,0.436,60.5829,0.621621622,1
171,357,0,0.613,60.5829,0.621621622,1
171,358,1,0.939,60.5829,0.621621622,1
171,359,0,-0.305,60.5829,0.621621622,1
171,360,1,-0.411,66.04,0.621621622,1
171,361,1,-0.395,60.5829,0.621621622,1
171,362,1,-0.788,76.11,0.621621622,1
171,363,1,-0.676,60.5829,0.621621622,1
171,364,0,-1.109,41.01,0.621621622,1
171,365,0,-0.958,50.89,0.621621622,1
171,366,1,-0.919,42.53,0.621621622,1
171,367,1,-1.237,60.52,0.621621622,1
171,368,1,0.357,43.55,0.621621622,1
171,369,1,-0.102,60.5829,0.621621622,1
171,370,1,-1.08,57.07,0.621621622,1
171,371,1,0.661,60.5829,0.621621622,1
171,372,1,-1.068,38.1,0.621621622,1
171,373,1,0.445,60.5829,0.621621622,1
171,374,0,0.087,60.5829,0.621621622,1
171,375,1,-0.174,60.5829,0.621621622,1
171,376,0,-0.687,60.5829,0.621621622,1
171,377,1,-0.067,60.5829,0.621621622,1
171,378,0,-0.115,60.5829,0.621621622,1
171,379,0,0.538,60.5829,0.621621622,1
171,380,1,0.007,60.5829,0.621621622,1
171,381,0,1.131,60.5829,0.621621622,1
171,382,0,-0.623,60.5829,0.621621622,1
171,383,1,-0.02,60.5829,0.621621622,1
171,384,1,-0.436,48.07,0.621621622,1
171,385,0,-0.095,60.5829,0.621621622,1
171,386,1,-0.019,39.45,0.621621622,1
171,387,1,-0.423,47.59,0.621621622,1
171,388,0,-0.294,60.5829,0.621621622,1
171,389,1,-0.162,60.5829,0.621621622,1
171,390,1,-0.466,60.5829,0.621621622,1
171,391,1,-0.768,48.86,0.621621622,1
171,392,0,-1.148,47.28,0.621621622,1
172,3901,1,-0.195,69.03,0.230769231,1
172,3902,1,0.046,61.34,0.230769231,1
172,3903,1,-0.15,58.69,0.230769231,1
172,3904,0,0.276,61.6,0.230769231,1
172,3905,0,-0.672,49.67,0.230769231,1
172,3906,1,-0.298,45.8,0.230769231,1
172,3907,0,-0.765,62.2548,0.230769231,1
172,4468,1,0.214,48.96,0.230769231,1
172,4469,0,-2.039,62.2739,0.230769231,1
172,4470,1,-0.443,49.94,0.230769231,1
172,4471,0,-0.037,61.97,0.230769231,1
172,4472,0,-0.063,62.2739,0.230769231,1
172,4473,1,-0.017,59.46,0.230769231,1
173,706,0,-1.77,63.26,1,1
173,1123,0,1.308,69.29,1,1
173,1124,0,1.059,60.5991,1,1
173,1125,0,0.212,62.44,1,1
173,1126,1,1.359,60.5991,1,1
173,1127,0,0.913,60.5991,1,1
173,1128,0,0.087,60.5991,1,1
173,1129,0,1.164,68.84,1,1
173,1130,1,-0.525,47.13,1,1
173,1131,1,0.035,56.76,1,1
173,1132,0,0.975,60.5991,1,1
173,1133,0,-0.046,99.98,1,1
173,1134,0,0.982,60.5991,1,1
173,1135,0,-0.512,60.5991,1,1
173,1136,1,-0.668,60.5991,1,1
174,354,1,-0.214,51.21,0.5,1
174,355,1,0.887,60.5827,0.5,1
174,707,1,0.295,46.84,0.5,1
174,708,0,-0.904,60.5897,0.5,1
174,709,0,1.478,60.5897,0.5,1
174,710,0,-0.84,60.5897,0.5,1
174,711,0,-0.552,48.85,0.5,1
174,712,1,-0.447,59.29,0.5,1
174,713,1,0.809,60.5897,0.5,1
174,714,0,1.609,60.5897,0.5,1
174,715,0,-0.794,39.04,0.5,1
174,716,0,-0.169,53.9,0.5,1
175,255,1,0.054,49.47,1,1
175,256,0,0.436,62.51,1,1
175,257,0,0.056,60.5801,1,1
175,258,0,-0.095,60.5802,1,1
175,259,1,0.923,60.5802,1,1
175,260,1,-0.411,60.5802,1,1
175,261,1,-0.454,60.5802,1,1
175,262,0,0.303,60.5802,1,1
175,263,1,0.129,60.5802,1,1
175,264,0,0.434,60.5802,1,1
175,265,0,0.401,60.5802,1,1
175,266,1,-0.243,60.5802,1,1
175,267,1,0.087,52.75,1,1
176,1150,1,-0.085,48.41,1,1
176,1151,0,-0.123,65.15,1,1
176,1152,1,-0.182,50.9,1,1
176,1153,0,0.621,60.5998,1,1
176,1154,0,1.037,60.5998,1,1
176,1155,1,0.83,60.5998,1,1
176,1156,0,0.554,60.5998,1,1
176,1157,0,0.497,76.43,1,1
176,1158,1,-0.602,60.5998,1,1
176,1159,0,-0.919,47.66,1,1
176,1160,0,0.493,60.5998,1,1
176,1161,1,0.241,73.67,1,1
176,1162,1,-0.458,36.2,1,1
176,1163,1,0.791,60.5998,1,1
176,1164,1,0.854,68.1,1,1
176,1165,1,-0.479,60.5999,1,1
177,1283,0,0.391,40.73,1,1
177,1284,1,0.471,60.98,1,1
177,1285,1,0.755,67.44,1,1
177,1286,1,0.738,60.6021,1,1
177,1287,0,0.779,64.92,1,1
177,1288,0,0.261,60.75,1,1
177,1289,1,0.35,51.46,1,1
177,1290,1,-0.33,69.98,1,1
177,1291,1,-0.668,58.36,1,1
177,1292,1,0.152,42.71,1,1
177,1293,0,0.054,59.37,1,1
177,1294,1,0.15,45.93,1,1
177,1295,1,-0.422,49.72,1,1
177,1296,0,-1.357,60.6021,1,1
177,1297,1,0.424,63.26,1,1
178,6856,0,1.433,62.9057,1,1
178,6857,0,1.364,69.17,1,1
178,6858,0,1.081,62.9057,1,1
